X(8.425 mm) E(13.3692 V) 

X(8.4375 mm) E(13.0427 V) 

X(8.45 mm) E(12.724 V) 

X(8.4625 mm) E(12.4129 V) 

X(8.475 mm) E(12.1094 V) 

X(8.4875 mm) E(11.8132 V) 

X(8.5 mm) E(11.5241 V) 

X(8.5125 mm) E(11.242 V) 

X(8.525 mm) E(10.9668 V) 

X(8.5375 mm) E(10.6981 V) 

X(8.55 mm) E(10.436 V) 

X(8.5625 mm) E(10.1803 V) 

X(8.575 mm) E(9.9307 V) 

X(8.5875 mm) E(9.68719 V) 

X(8.6 mm) E(9.44958 V) 

X(8.6125 mm) E(9.21775 V) 

X(8.625 mm) E(8.99155 V) 

X(8.6375 mm) E(8.77085 V) 

X(8.65 mm) E(8.55552 V) 

X(8.6625 mm) E(8.34543 V) 

X(8.675 mm) E(8.14046 V) 

X(8.6875 mm) E(7.94048 V) 

X(8.7 mm) E(7.74538 V) 

X(8.7125 mm) E(7.55503 V) 

X(8.725 mm) E(7.36934 V) 

X(8.7375 mm) E(7.18817 V) 

X(8.75 mm) E(7.01143 V) 

X(8.7625 mm) E(6.83901 V) 

X(8.775 mm) E(6.67081 V) 

X(8.7875 mm) E(6.50672 V) 

X(8.8 mm) E(6.34664 V) 

X(8.8125 mm) E(6.19048 V) 

X(8.825 mm) E(6.03815 V) 

X(8.8375 mm) E(5.88955 V) 

X(8.85 mm) E(5.74459 V) 

X(8.8625 mm) E(5.60318 V) 

X(8.875 mm) E(5.46524 V) 

X(8.8875 mm) E(5.33069 V) 

X(8.9 mm) E(5.19943 V) 

X(8.9125 mm) E(5.0714 V) 

X(8.925 mm) E(4.94651 V) 

X(8.9375 mm) E(4.82469 V) 

X(8.95 mm) E(4.70587 V) 

X(8.9625 mm) E(4.58996 V) 

X(8.975 mm) E(4.4769 V) 

X(8.9875 mm) E(4.36663 V) 

X(9 mm) E(4.25906 V) 

X(9.0125 mm) E(4.15415 V) 

X(9.025 mm) E(4.05181 V) 

X(9.0375 mm) E(3.952 V) 

X(9.05 mm) E(3.85464 V) 

X(9.0625 mm) E(3.75968 V) 

X(9.075 mm) E(3.66706 V) 

X(9.0875 mm) E(3.57673 V) 

X(9.1 mm) E(3.48862 V) 

X(9.1125 mm) E(3.40268 V) 

X(9.125 mm) E(3.31886 V) 

X(9.1375 mm) E(3.23711 V) 

X(9.15 mm) E(3.15738 V) 

X(9.1625 mm) E(3.07961 V) 

X(9.175 mm) E(3.00377 V) 

X(9.1875 mm) E(2.9298 V) 

X(9.2 mm) E(2.85765 V) 

X(9.2125 mm) E(2.78729 V) 

X(9.225 mm) E(2.71867 V) 

X(9.2375 mm) E(2.65174 V) 

X(9.25 mm) E(2.58647 V) 

X(9.2625 mm) E(2.52281 V) 

X(9.275 mm) E(2.46073 V) 

X(9.2875 mm) E(2.40018 V) 

X(9.3 mm) E(2.34113 V) 

X(9.3125 mm) E(2.28354 V) 

X(9.325 mm) E(2.22738 V) 

X(9.3375 mm) E(2.17261 V) 

X(9.35 mm) E(2.11919 V) 

