X(8.4625 mm) E(12.4429 V) 

X(8.475 mm) E(12.1387 V) 

X(8.4875 mm) E(11.8418 V) 

X(8.5 mm) E(11.5521 V) 

X(8.5125 mm) E(11.2693 V) 

X(8.525 mm) E(10.9934 V) 

X(8.5375 mm) E(10.7242 V) 

X(8.55 mm) E(10.4615 V) 

X(8.5625 mm) E(10.2051 V) 

X(8.575 mm) E(9.95494 V) 

X(8.5875 mm) E(9.71086 V) 

X(8.6 mm) E(9.47269 V) 

X(8.6125 mm) E(9.24031 V) 

X(8.625 mm) E(9.01358 V) 

X(8.6375 mm) E(8.79236 V) 

X(8.65 mm) E(8.57651 V) 

X(8.6625 mm) E(8.36593 V) 

X(8.675 mm) E(8.16046 V) 

X(8.6875 mm) E(7.96001 V) 

X(8.7 mm) E(7.76444 V) 

X(8.7125 mm) E(7.57364 V) 

X(8.725 mm) E(7.3875 V) 

X(8.7375 mm) E(7.2059 V) 

X(8.75 mm) E(7.02873 V) 

X(8.7625 mm) E(6.8559 V) 

X(8.775 mm) E(6.68729 V) 

X(8.7875 mm) E(6.5228 V) 

X(8.8 mm) E(6.36234 V) 

X(8.8125 mm) E(6.2058 V) 

X(8.825 mm) E(6.0531 V) 

X(8.8375 mm) E(5.90414 V) 

X(8.85 mm) E(5.75882 V) 

X(8.8625 mm) E(5.61707 V) 

X(8.875 mm) E(5.4788 V) 

X(8.8875 mm) E(5.34391 V) 

X(8.9 mm) E(5.21234 V) 

X(8.9125 mm) E(5.084 V) 

X(8.925 mm) E(4.9588 V) 

X(8.9375 mm) E(4.83668 V) 

X(8.95 mm) E(4.71757 V) 

X(8.9625 mm) E(4.60138 V) 

X(8.975 mm) E(4.48804 V) 

X(8.9875 mm) E(4.3775 V) 

X(9 mm) E(4.26967 V) 

X(9.0125 mm) E(4.16449 V) 

X(9.025 mm) E(4.06191 V) 

X(9.0375 mm) E(3.96185 V) 

X(9.05 mm) E(3.86425 V) 

X(9.0625 mm) E(3.76906 V) 

X(9.075 mm) E(3.67621 V) 

X(9.0875 mm) E(3.58565 V) 

X(9.1 mm) E(3.49732 V) 

X(9.1125 mm) E(3.41117 V) 

X(9.125 mm) E(3.32715 V) 

X(9.1375 mm) E(3.24519 V) 

X(9.15 mm) E(3.16526 V) 

X(9.1625 mm) E(3.08731 V) 

X(9.175 mm) E(3.01127 V) 

X(9.1875 mm) E(2.93712 V) 

X(9.2 mm) E(2.86479 V) 

X(9.2125 mm) E(2.79426 V) 

X(9.225 mm) E(2.72546 V) 

X(9.2375 mm) E(2.65837 V) 

X(9.25 mm) E(2.59294 V) 

X(9.2625 mm) E(2.52912 V) 

X(9.275 mm) E(2.46688 V) 

X(9.2875 mm) E(2.40618 V) 

X(9.3 mm) E(2.34698 V) 

X(9.3125 mm) E(2.28925 V) 

X(9.325 mm) E(2.23295 V) 

X(9.3375 mm) E(2.17804 V) 

X(9.35 mm) E(2.1245 V) 

X(9.3625 mm) E(2.07228 V) 

X(9.375 mm) E(2.02135 V) 

X(9.3875 mm) E(1.97169 V) 
